participant_id,treat,age_months,female,kindergarten,teacher_id,school_id,private_school,title1,free_reduced_lunch,state,esl_observed,special_ed_observed,new_student,distracted_a1,distracted_a2,distracted_ppvt,score_a1,invalid_a1,score_a2,invalid_a2,score_ppvt,score_ppvt_age,invalid_ppvt,t_logins_april,t_logins_total,t_weeks_used,t_words_learned,t_financial_struggle,t_misbehavior,t_years_experience,score_pct_change
602,1,69,1,0,42,43,0,1,100,1,0,0,1,0,0,0,25,NA,29,1,112,115,1,NA,NA,NA,NA,NA,NA,NA,16
10141,1,65,1,0,42,43,0,1,100,1,0,0,0,0,0,0,26,NA,29,0,109,117,0,0,1,17,4,0,1,26,11.538461538461538
10964,1,68,1,0,42,43,0,1,100,1,0,0,0,0,0,2,23,NA,26,0,101,107,0,0,1,17,4,0,1,26,13.043478260869565
16095,1,62,0,0,42,43,0,1,100,1,0,0,0,0,0,1,19,NA,24,0,71,91,0,0,1,17,4,0,1,26,26.31578947368421
23327,1,61,0,0,42,43,0,1,100,1,0,0,0,0,1,2,25,NA,24,0,76,98,0,0,1,17,4,0,1,26,-4
34221,1,66,0,0,42,43,0,1,100,1,0,0,0,0,0,0,28,NA,24,0,81,94,0,0,1,17,4,0,1,26,-14.285714285714285
38376,1,66,0,0,42,43,0,1,100,1,0,0,0,0,0,3,26,NA,25,0,92,103,0,0,1,17,4,0,1,26,-3.8461538461538463
40205,1,58,0,0,42,43,0,1,100,1,0,0,0,0,0,0,21,NA,16,0,58,86,0,0,1,17,4,0,1,26,-23.809523809523807
41851,1,63,1,0,42,43,0,1,100,1,0,1,0,0,0,0,20,NA,23,0,59,83,0,0,1,17,4,0,1,26,15
42894,1,69,0,0,42,43,0,1,100,1,0,0,0,0,0,0,22,NA,21,0,88,98,0,0,1,17,4,0,1,26,-4.545454545454546
52067,1,60,1,0,42,43,0,1,100,1,0,0,0,0,0,0,23,NA,31,0,106,120,0,0,1,17,4,0,1,26,34.78260869565217
52216,1,62,0,0,42,43,0,1,100,1,0,1,0,0,NA,0,22,NA,23,0,79,98,0,0,1,17,4,0,1,26,4.545454545454546
69369,1,67,1,0,42,43,0,1,100,1,0,1,0,1,0,1,21,NA,19,0,73,89,0,0,1,17,4,0,1,26,-9.523809523809524
75258,1,65,1,0,42,43,0,1,100,1,0,1,0,1,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77405,1,69,1,0,42,43,0,1,100,1,0,0,0,0,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81400,1,61,0,0,42,43,0,1,100,1,0,0,0,0,0,0,26,NA,25,0,102,114,0,0,1,17,4,0,1,26,-3.8461538461538463
96681,1,68,0,0,42,43,0,1,100,1,0,0,0,0,0,0,22,NA,26,0,109,113,0,0,1,17,4,0,1,26,18.181818181818183
98363,1,60,1,0,42,43,0,1,100,1,0,1,0,0,0,0,20,NA,16,0,62,87,0,0,1,17,4,0,1,26,-20
600,1,80,0,1,27,44,0,1,100,1,0,0,1,0,NA,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,1,76,0,1,27,44,0,1,100,1,0,0,1,1,NA,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17895,1,77,0,1,27,44,0,1,100,1,0,1,0,1,NA,0,27,NA,34,0,124,114,0,0,9,24,5,58,2,27,25.925925925925924
18456,1,76,1,1,27,44,0,1,100,1,0,0,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30418,1,78,0,1,27,44,0,1,100,1,0,0,0,1,0,2,29,NA,26,0,113,106,0,0,9,24,5,58,2,27,-10.344827586206897
35709,1,74,0,1,27,44,0,1,100,1,0,0,0,1,0,0,30,NA,31,0,109,108,0,0,9,24,5,58,2,27,3.3333333333333335
36662,1,72,1,1,27,44,0,1,100,1,0,0,0,1,NA,0,29,NA,27,0,120,117,0,0,9,24,5,58,2,27,-6.896551724137931
39929,1,73,0,1,27,44,0,1,100,1,0,0,0,2,2,3,28,NA,31,0,119,117,0,0,9,24,5,58,2,27,10.714285714285714
44966,1,77,1,1,27,44,0,1,100,1,0,0,0,0,NA,0,33,NA,36,0,126,119,0,0,9,24,5,58,2,27,9.090909090909092
50692,1,79,1,1,27,44,0,1,100,1,0,0,0,2,NA,0,28,NA,27,0,94,90,0,0,9,24,5,58,2,27,-3.571428571428571
52439,1,75,0,1,27,44,0,1,100,1,0,0,0,0,0,0,29,NA,32,0,104,103,0,0,9,24,5,58,2,27,10.344827586206897
72000,1,80,0,1,27,44,0,1,100,1,0,0,0,2,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75335,1,78,1,1,27,44,0,1,100,1,0,0,0,0,NA,0,31,NA,33,0,111,104,0,0,9,24,5,58,2,27,6.451612903225806
76875,1,76,1,1,27,44,0,1,100,1,0,0,0,0,0,0,25,NA,29,0,105,102,0,0,9,24,5,58,2,27,16
78929,1,67,0,1,27,44,0,1,100,1,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84213,1,80,0,1,27,44,0,1,100,1,0,0,0,1,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91535,1,74,0,1,27,44,0,1,100,1,0,0,0,0,NA,0,25,NA,25,0,104,103,0,0,9,24,5,58,2,27,0
91538,1,77,1,1,27,44,0,1,100,1,0,0,0,1,0,1,31,NA,27,0,106,103,0,0,9,24,5,58,2,27,-12.903225806451612
95949,1,75,0,1,27,44,0,1,100,1,0,0,0,0,0,0,37,NA,31,0,127,121,0,0,9,24,5,58,2,27,-16.216216216216218
500,0,81,0,1,20,45,1,0,0,3,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,0,82,1,1,20,45,1,0,0,3,0,0,0,0,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,0,80,1,1,20,45,1,0,0,3,0,0,0,1,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,0,80,0,1,20,45,1,0,0,3,0,0,0,1,1,2,31,NA,31,0,130,117,0,NA,NA,NA,NA,0,2,24,0
504,0,81,0,1,20,45,1,0,0,3,0,0,0,0,NA,NA,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17960,0,74,0,1,20,45,1,0,0,3,0,0,0,0,0,0,26,NA,27,0,108,107,0,NA,NA,NA,NA,0,2,24,3.8461538461538463
21062,0,87,0,1,20,45,1,0,0,3,0,0,0,0,0,0,27,NA,30,0,116,99,0,NA,NA,NA,NA,0,2,24,11.11111111111111
24681,0,76,0,1,20,45,1,0,0,3,0,0,0,0,0,0,31,NA,32,0,149,137,0,NA,NA,NA,NA,0,2,24,3.225806451612903
24702,0,74,0,1,20,45,1,0,0,3,0,0,0,0,1,1,23,NA,29,0,106,106,0,NA,NA,NA,NA,0,2,24,26.08695652173913
39425,0,74,1,1,20,45,1,0,0,3,0,0,0,0,0,0,27,NA,30,0,133,127,0,NA,NA,NA,NA,0,2,24,11.11111111111111
51981,0,74,1,1,20,45,1,0,0,3,0,1,0,0,0,0,25,NA,28,0,96,98,0,NA,NA,NA,NA,0,2,24,12
60884,0,74,0,1,20,45,1,0,0,3,0,0,0,0,0,1,29,NA,27,0,98,99,0,NA,NA,NA,NA,0,2,24,-6.896551724137931
67991,0,76,0,1,20,45,1,0,0,3,0,1,0,0,0,0,16,NA,13,0,91,90,0,NA,NA,NA,NA,0,2,24,-18.75
74936,0,76,1,1,20,45,1,0,0,3,0,0,0,0,0,0,33,NA,33,0,125,118,0,NA,NA,NA,NA,0,2,24,0
82719,0,83,0,1,20,45,1,0,0,3,0,0,0,0,NA,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83565,0,85,0,1,20,45,1,0,0,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92279,0,74,0,1,20,45,1,0,0,3,0,0,0,0,0,0,33,NA,33,0,133,127,0,NA,NA,NA,NA,0,2,24,0
99870,0,74,1,1,20,45,1,0,0,3,0,0,0,0,0,0,28,NA,34,0,117,113,0,NA,NA,NA,NA,0,2,24,21.428571428571427
10478,0,65,1,0,5,46,0,1,84,2,0,0,0,3,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28028,0,56,0,0,5,46,0,1,84,2,0,0,0,0,0,0,18,NA,18,0,72,99,0,NA,NA,NA,NA,38,2,25,0
29249,0,54,0,0,5,46,0,1,84,2,0,0,0,1,0,0,19,NA,22,0,45,80,0,NA,NA,NA,NA,38,2,25,15.789473684210526
30975,0,67,1,0,5,46,0,1,84,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40485,0,63,1,0,5,46,0,1,84,2,1,0,0,0,0,0,13,NA,21,0,55,81,0,NA,NA,NA,NA,38,2,25,61.53846153846154
41186,0,49,0,0,5,46,0,1,84,2,1,0,0,2,0,0,10,NA,15,0,38,78,0,NA,NA,NA,NA,38,2,25,50
44024,0,61,0,0,5,46,0,1,84,2,1,1,0,NA,0,0,17,NA,13,0,49,77,0,NA,NA,NA,NA,38,2,25,-23.52941176470588
44102,0,63,0,0,5,46,0,1,84,2,1,1,0,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44931,0,63,1,0,5,46,0,1,84,2,0,0,0,0,0,0,23,NA,27,0,113,119,0,NA,NA,NA,NA,38,2,25,17.391304347826086
49256,0,67,1,0,5,46,0,1,84,2,0,0,0,2,0,0,25,NA,32,0,116,118,0,NA,NA,NA,NA,38,2,25,28.000000000000004
52558,0,51,0,0,5,46,0,1,84,2,1,0,0,0,0,0,16,NA,18,0,50,88,0,NA,NA,NA,NA,38,2,25,12.5
53470,0,57,1,0,5,46,0,1,84,2,1,0,0,0,0,0,20,NA,25,0,43,77,0,NA,NA,NA,NA,38,2,25,25
58178,0,59,0,0,5,46,0,1,84,2,1,0,0,0,0,0,24,NA,25,0,84,106,0,NA,NA,NA,NA,38,2,25,4.166666666666666
59697,0,62,0,0,5,46,0,1,84,2,1,0,0,2,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65026,0,65,1,0,5,46,0,1,84,2,1,1,0,0,0,0,12,NA,13,0,34,64,0,NA,NA,NA,NA,38,2,25,8.333333333333332
75320,0,69,1,0,5,46,0,1,84,2,0,0,0,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85284,0,54,0,0,5,46,0,1,84,2,1,0,0,NA,0,0,21,NA,20,0,57,89,0,NA,NA,NA,NA,38,2,25,-4.761904761904762
87036,0,52,0,0,5,46,0,1,84,2,0,0,0,0,NA,0,12,NA,NA,0,55,93,0,NA,NA,NA,NA,NA,NA,NA,NA
70010,0,78,1,1,49,47,0,1,87,3,0,0,0,0,0,0,22,NA,26,0,98,86,0,NA,NA,NA,NA,33,1,14,18.181818181818183
70011,0,80,1,1,49,47,0,1,87,3,0,0,0,0,0,0,18,NA,27,0,115,106,0,NA,NA,NA,NA,33,1,14,50
70012,0,76,1,1,49,47,0,1,87,3,0,0,0,0,0,0,29,NA,26,0,120,113,0,NA,NA,NA,NA,33,1,14,-10.344827586206897
70013,0,79,0,1,49,47,0,1,87,3,0,0,0,1,1,NA,24,NA,28,0,102,98,0,NA,NA,NA,NA,33,1,14,16.666666666666664
70014,0,80,1,1,49,47,0,1,87,3,0,0,0,0,0,0,22,NA,26,0,87,86,0,NA,NA,NA,NA,33,1,14,18.181818181818183
70015,0,73,1,1,49,47,0,1,87,3,0,0,0,0,0,0,19,NA,23,0,81,88,0,NA,NA,NA,NA,33,1,14,21.052631578947366
70016,0,77,0,1,49,47,0,1,87,3,0,0,0,1,0,1,20,NA,27,0,88,89,0,NA,NA,NA,NA,33,1,14,35
70017,0,70,1,1,49,47,0,1,87,3,0,0,0,0,0,0,22,NA,25,0,81,90,0,NA,NA,NA,NA,33,1,14,13.636363636363635
70018,0,74,1,1,49,47,0,1,87,3,0,0,0,0,0,0,26,NA,24,0,84,89,0,NA,NA,NA,NA,33,1,14,-7.6923076923076925
70019,0,76,1,1,49,47,0,1,87,3,0,0,0,1,0,0,21,NA,27,0,92,91,0,NA,NA,NA,NA,33,1,14,28.57142857142857
70020,0,78,1,1,49,47,0,1,87,3,0,0,0,1,0,NA,26,NA,31,0,92,89,0,NA,NA,NA,NA,33,1,14,19.230769230769234
70021,0,80,1,1,49,47,0,1,87,3,0,0,0,1,0,0,32,NA,34,0,138,123,0,NA,NA,NA,NA,33,1,14,6.25
70022,0,74,1,1,58,47,0,1,87,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70023,0,80,1,1,58,47,0,1,87,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
